数据库销售经理,深圳科蓝金信科技发展有限公司,1-2万/月
数据库工程师,北京海量数据技术股份有限公司,1-1.5万/月
数据分析师,深圳市极客联盟网络科技有限公司,0.8-1万/月
Pythnon开发工程师/数据开发,深圳市乐易网络股份有限公司,1-2万/月
猎头助理顾问（大数据/高科技方向）,广州市罗卡企业管理咨询有限公司,5-8千/月
大数据项目经理,深圳市锐科信息技术有限公司,1.5-2万/月
大数据开发工程师,大连亿达信息技术有限公司深圳分公司,1.5-2万/月
数据分析师,深圳市众金在线金融服务有限公司,1.2-2万/月
数据分析主管,深圳全棉时代科技有限公司,1-1.5万/月
物流数据分析专员,深圳易可达科技有限公司,4-6千/月
数据分析师(舆情),深圳国泰安教育技术有限公司,1-2万/月
数据分析员,深圳市名雕装饰股份有限公司,5-7千/月
电商数据专员,深圳市精匠工艺礼品有限公司,4.5-6千/月
大数据开发工程师,北京开科唯识技术有限公司,1.5-3万/月
数据咨询顾问 实习生,太和顾问,200元/天
风险系统数据经理,华润网络（深圳）有限公司,1.5-3万/月
数据治理咨询顾问,广州元曜软件有限公司,1.5-2万/月
大数据系统开发工程师,深圳英飞拓科技股份有限公司,1.5-2.5万/月
数据分析专员 主管,深圳市快运通物流有限公司,0.8-1万/月
商务智能及数据仓库工程师,深圳智扬信达信息技术有限公司,4.5-6千/月
数据专员,深圳市华巨臣实业有限公司,5-7千/月
数据分析师（公寓）,深圳世联行地产顾问股份有限公司,0.6-1.2万/月
银行财务数据分析/行政班,深圳市才智中南人力资源有限公司,8-10万/年
数据分析员/经理助理（广州白云区上班）,深圳市森广源实业发展有限公司,4-5千/月
互联网/大数据产品经理,广州市倍儿行科技有限公司,1-1.5万/月
（急）数据文员,艾姆勒海外仓储(深圳)有限责任公司,4.5-6千/月
数据专员,北京海数宝科技有限公司,4.5-6千/月
大数据开发工程师（数据分析、前端开发、数据对接）,比亚迪股份有限公司,0.8-1.5万/月
DBA 数据库工程师/管理员,深圳市赛云数据有限公司,1.3-2万/月
数据库开发工程师,深圳市达博威科技有限公司,1-1.8万/月
rhtj-大数据分析工程师,深圳市金证科技股份有限公司,2-5万/月
数据分析专员,车音智能科技有限公司,4.5-6千/月
大数据开发工程师(开放平台),广东星舆科技有限公司,1.2-2.5万/月
销售经理（大数据城市/智慧城市）,深圳市华傲数据技术有限公司,0.8-1.5万/月
数据库管理员DBA,瑞鹏宠物医疗集团股份有限公司,1-1.5万/月
数据专员/销售助理/业务支持助理,深圳顶呱呱企业管理有限公司,4.5-6千/月
数据开发工程师,税友软件集团股份有限公司深圳分公司,1-2万/月
数据标记员,深圳市同为数码科技股份有限公司,3-3.5千/月
数据分析主管,东莞市美尚服饰有限公司,0.8-1万/月
大数据开发工程师（Hadoop）,北京联创智融信息技术有限公司,1-1.5万/月
物流部数据分析/统计员（惠州）,深圳万旗服饰有限公司,4-8千/月
数据分析员,深圳市爵邦体育用品有限公司,4.5-6千/月
数据库运维工程师/DBA,深圳市云中鹤科技股份有限公司,1-2万/月
高级数据分析专员,深圳市鑫荣懋农产品股份有限公司,1-1.5万/月
数据分析专员(J10218),广东鸿联九五信息产业有限公司,4-6千/月
统计数据分析研究员,深圳市品质消费研究院,6-8千/月
数据录入文员包吃住,深圳市兴邦科技发展有限公司,6-8千/月
Data Scientist 数据科学家,东方海外信息技术开发中心,2.5-4万/月
数据系统运维专员,深圳奥萨医药有限公司,4.5-6.5千/月
DBA数据库管理员,深圳航天信息有限公司,1.5-2万/月
数据仓库工程师,华润三九医药股份有限公司,1.5-2万/月
数据分析师,深圳联合能源控股有限公司,0.6-1万/月
数据质量专员,深圳市驰宝汽车销售服务有限公司,4.5-5千/月
数据分析员,深圳市中业爱民便利店管理有限公司,5-8千/月
数据分析师,深圳市泽汇科技有限公司,4-8千/月
数据处理工程师,深圳市天宇鸿通网络科技有限公司,3-4.5千/月
数据工程师,翰德电子（深圳）有限公司,1-1.8万/月
数据分析师,上海志行合力网络技术有限公司深圳分公司,0.6-1.2万/月
数据分析师,深圳前海中移华捷投资管理有限公司,1-2万/月
数据分析专员（物流）,上海聚盟供应链管理有限公司,6-8千/月
数据仓库开发工程师,广州铭峻电子科技有限公司,1.5-2.5万/月
数据分析专员,深圳市西遇时尚服饰有限公司,4-6千/月
大数据开发工程师,前海泰坦科技（深圳）有限公司,1.5-2万/月
高级大数据开发（数据仓库）,深圳市微商时代科技有限公司,2.5-4万/月
商品数据分析员,深圳市亚洲眼镜光学科技有限公司,4.5-6千/月
亚马逊运营（数据分析助理）,易宝（北京）信息技术有限公司深圳分公司,6-8千/月
数据分析员（东莞）,中南国际人力资源（深圳）有限公司,0.8-1.2万/月
大数据项目经理,深圳市普天宜通技术股份有限公司,18-25万/年
大数据维护工程师,翰竺科技（北京）有限公司,1-1.5万/月
数据运营专员,北京嘉禾梦网络科技有限公司,6-8千/月
数据运营专员,北京良秀网络科技有限公司,6-8千/月
大数据销售精英IDC、ISP,深圳市宽云科技有限公司,0.5-1万/月
数据库维护,宇博信诚（北京）信息技术有限公司,0.8-1万/月
数据运营专员,北京美突网络科技有限公司,6-8千/月
高级数据策略分析师,深圳市易菲妮时装有限公司,2.5-3万/月
Spark数据开发工程师,深圳嘉石大岩资本管理有限公司,1-4万/月
数据库高级工程师,深圳凯华技术有限公司,0.8-1.2万/月
实验室数据审核工程师,广东天鉴检测技术服务股份有限公司,0.6-1万/月
数据分析专员,深圳玛丝菲尔时装股份有限公司,0.7-1万/月
运营数据总监,深圳刷宝科技有限公司,3-5万/月
数据库工程师,万科建筑技术发展（深圳）有限公司,22-37.5万/年
大数据开发工程师,深圳市鼎驰科技发展有限公司,1.2-1.8万/月
大客户销售（数据产品）,上海钢联电子商务股份有限公司,0.8-1.5万/月
数据专员,深圳小黄狗环保科技有限公司,6-8千/月
数据中心电力运维工程师,深圳市神州动力数码有限公司,6-8千/月
数据产品经理,深圳市同洲电子股份有限公司,1.8-3万/月
综合内勤岗（数据统计分析）,上海安能聚创供应链管理有限公司,4-5千/月
项目经理（数据中心）,本贸科技股份有限公司,15-50万/年
数据挖掘工程师（数据运用方向）,花样年集团（中国）有限公司,30-40万/年
数据处理,北京羽实箫恩信息技术股份有限公司,6-8千/月
业务数据文员,“前程无忧”51job.com（深圳）,4-5千/月
博士后（临床数据方向）,港中大研究院（深圳）有限公司,0.7-1.3万/月
大数据挖掘分析工程师（非实习）,深圳智慧医学科技有限公司,1.5-3万/月
数据文员,深圳市和顺堂医药有限公司,3-4.5千/月
数据文员,深圳市永明尚德科技发展有限公司,3-4.5千/月
大数据开发工程师,深圳市富龙小额贷款有限公司,0.8-1.6万/月
DBA数据工程师,深圳市麦德信药房管理有限公司,0.8-1.2万/月
数据库管理员（DBA),深圳市汇合发展有限公司,1-1.7万/月
大数据架构师,深圳市麦谷科技有限公司,40-60万/年
