http://www.baidu.com/link?url=sT5nFVXatvrfafsp0z56oKWpaX6wNHUy6_pDnjd2ldDmJ-Ec1AvIzXQiYfPgrw9Cp8ktXwvcXoL8rEvi6D1yt_,<em>Python</em> 基础教程 | 菜鸟教程
http://www.baidu.com/link?url=lF4h9V8ovcBlFWHgCzOMzbXTycBnae6ULKqSvp31FL4jfNRO2rAko8Pbn7nVolht,<em>python</em>下载 地址 - Download <em>Python</em> | <em>Python</em>.org
http://www.baidu.com/link?url=hcslGtR-Gr12uR2vZupK4-2JdwTbKhWvOdNdoHROhJ-Tk8aiBozHZA19qgEHiA43Gbn7ySns6dwmuaE2G5fK4-YJnklZ6RzZsVG7_H1RlZy7tdKDyAZRymO8sQ3Jl24m,<em>Python</em>教程 - 廖雪峰的官方网站
http://www.baidu.com/link?url=GGwKFQs-fs4Uhu0H1BHObt5C7lypg4uSoLgm4pdo8lINVXE4J2R-eA6c2-eGUgcQjAJjcqkWa8PwQLAdKiOXja,<em>Python</em> 简介 | 菜鸟教程
http://www.baidu.com/link?url=KvjN-6GtmZJN7wMBoV8AyC_zxukK2OF9O77r155HCUeLFAGiPRW0IyBP5EGXkPmb,廖雪峰<em>python</em>教程 - 首页- 廖雪峰的官方网站
http://www.baidu.com/link?url=ebZMEuQXxH7g37jtqMnjPaWAcLtPeptibi9Mkn5vTfLB7-DAKFZJl7yJpC-1BchilDXt63x-_1RxbpjEEOEH6a,<em>Python</em> 2.7.3 Release | <em>Python</em>.org
http://www.baidu.com/link?url=Pz39KuAV1qjN-na7ql8VrVz8VwojjWrYM4FE_T10FRPbZlxGIek_XtGrmCNlg427,<em>Python</em>Tab:<em>Python</em>中文开发者社区门户
http://www.baidu.com/link?url=lhPEUttN6YjTosuFfsKhHpBrGmtZa_nNC3vWf_u_E7ElRh5EYofcttEuX6U3_9VnlmsdVYylu2D6stItUdfJQ_,<em>Python</em>之路【第一篇】:<em>Python</em>简介和入门 - 武沛齐 - 博客园
http://www.baidu.com/link?url=WO6pvwAu0ubpQZZ1DAebVhHoY5hrVDvrBgElTXBtw55XpdEMkQCneexjii3QQ2dL7sWqaBoOVIR97PNzAtWgbKc9GAAfLlaRgwqyHvKXaw3,十分钟让你看懂<em>Python</em>_图文_百度文库
