BK1166-资产证券化岗,平安银行信用卡中心,15-20万/年
证券经纪人,安信证券股份有限公司深圳嘉宾路证券营业部,1-2万/月
证券分析师助理,深圳市巨世科技股份有限公司,0.8-1万/月
证券经纪人/客户经理,招商证券股份有限公司深圳益田路免税商务大厦证券营业部,6-8千/月
银河证券深圳中科大厦营业部客户经理,中国银河证券股份有限公司深圳分公司,0.8-1万/月
证券交易员,深圳市鼎链城网络科技有限公司,5-8千/月
招商证券客户经理/实习生（提供住宿补贴）,招商证券股份有限公司深圳布吉罗岗路证券营业部,3-4.5千/月
证券事务专员,贤丰控股股份有限公司,0.8-1万/月
平安证券-接听客服岗,广东润杨通信服务有限公司,4-4.5千/月
证券投资顾问（无责任底薪4K-7K+双休+公司资源）,民众证券投资咨询有限公司,0.8-1万/月
风控经理/私募证券基金,前海企加速孵化器（深圳）有限公司,1-1.5万/月
证券经纪人,深圳智皓信息咨询有限公司,6-8千/月
证券经纪人/客户经理/储备干部,招商证券股份有限公司深圳朗山路证券营业部,6-8千/月
证券经纪人,国泰君安证券股份有限公司深圳龙华壹成中心证券营业部,20-40万/年
市场一部-证券客户经理,申万宏源证券有限公司深圳福华一路证券营业部,6-8千/月
证券分析师,深圳埃迪蒙托居室用品有限公司,0.8-2万/月
证券营销人员,深圳市贝莱德投资顾问有限公司,4.5-6千/月
证券交易员,深圳开拍网科技有限公司,6-9千/月
资产证券化经理,深圳市柏霖控股有限公司,18-30万/年
证券事务代表&人事经理,深圳市智莱科技股份有限公司,1-1.5万/月
证券分析师（主管）,深圳泰智基金管理有限公司,50-60万/年
java开发工程师（证券方向）,深圳市博奥特科技有限公司,1.3-2万/月
证券投资顾问,北京中方信富投资管理咨询有限公司深圳分公司,6-8千/月
资产证券化业务团队负责人-XMGJ,深圳瀚德金融科技控股有限公司,3-6万/月
证券事务专员,深圳市新国都股份有限公司,0.5-1万/月
产品经理（证券方向）,深圳前海瑞华控股有限公司,1-1.5万/月
证券实习生,方正证券股份有限公司深圳福中路证券营业部,50元/天
证券经纪人,国泰君安证券股份有限公司深圳科苑南路证券营业部,0.2-1万/月
证券分析师,北京中方信富投资管理咨询有限公司深圳分公司,1-1.5万/月
兴业证券深圳分公司—行政前台（福利全）,上海合杰人才服务有限公司,6-8千/月
证券分析师,黑龙江省容维证券数据程序化有限公司深圳分公司,1-3万/月
股票/证券经纪人-大连华讯,大连华讯投资股份有限公司深圳分公司,0.5-1.4万/月
